User_ID,Book_ID,Book_Title,Recommendation_Score
2334,11949,"Death in Holy Orders : An Adam Dalgliesh Mystery",5
2335,92570,"Auf Gedeih und Verderb.",10
2335,92438,"1000 Forbidden Pictures",10
2335,92409,"Captains Log the Complete Trek Voyages",10
2335,92349,"Killing The Lawyers",10
2335,92255,"The Firm",10
2337,13971,"Song of the Axe (The Song of the Axe)",2
2337,50562,"Mad Cowboy : Plain Truth from the Cattle Rancher Who Won't Eat Meat",2
2337,87821,"Proposal (Lone Star Social Club) (Intimate Moments, No 847)",2
2337,50561,"Aftershock (Sweet Valley High Special #2)",2
2337,42197,"The Ethics of Star Trek",2
2338,11175,"JR.",10
2338,1271,"Komm, wir finden einen Schatz",10
2338,971,"A Palette for Murder: Murder She Wrote (Murder She Wrote (Paperback))",10
2338,86744,"Good Night, Sweet Angel",10
2338,72874,"The Merry Devils",10
2340,58421,"The Edge of Doom",1
2340,45125,"True Enough",1
2340,83285,"Margaret Powell down under",1
2340,9505,"Montana Sky",1
2340,422,"Mawrdew Czgowchwz (New York Review Books Classics)",1
2342,132160,"Fungi from Yuggoth",3
2342,132155,"Dweller in the Gulf (The Unexpurgated Clark Aston Smith Ser)",2
2342,27574,"Sociedad Multietnica, La",2
2342,27573,"LA Vida Es Sueno",2
2342,132157,"Santa Paws and the New Puppy (Santa Paws, 06)",2
2343,42588,"The best of British cooking",10
2343,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
2343,42578,"A Picture Guide to Chess",10
2343,42574,"Pieniny (Krainy piekna)",10
2343,42570,"Floyd on France: Learn to Cook the Floyd Way",10
2345,48072,"Bachelor In Blue Jeans (Silhouette Intimate Moments, No. 1164)",3
2345,57129,"The Fifth Elephant: A Novel of Discworld",2
2345,57130,"Sex, Lies And Leprechauns (Harlequin Temptation, No 483)",2
2345,57135,"Chicken Soup and Other Folk Remedies",2
2345,57132,"Curtain",2
2347,1917,"Un Milagro Informal",10
2347,9353,"Cold Burial: A True Story of Endurance and Disaster",10
2347,9324,"Worker in the Cane: A Puerto Rican Life History",10
2347,16304,"The Dragon Token (Dragon Star, Book 2)",10
2347,3544,"It",10
2348,2845,"A Solitary Blue (Point)",1
2348,10219,"Pegasus in Space",1
2348,11724,"Paradise Lost: A Novel of Suspense",1
2348,69767,"Cardinal Rules",1
2349,102831,"A Fine and Bitter Snow : A Kate Shugak Novel (Kate Shugak Mysteries (Hardcover))",10
2349,102825,"Contact Imminent",10
2349,102818,"Naturally Naughty: Bare Essentials (Harlequin Blaze, No 62)",10
2349,102815,"Back In The Bedroom (Harlequin Temptation, No. 962)",10
2349,102810,"Kane (Blake, Jennifer, Louisiana Gentlemen Series.)",10
2350,100433,"Die Trompeterin.",10
2350,100210,"Jesuiten in Spanisch-Amerika als Ã?bermittler von heilkundlichem Wissen (Quellen und Studien zur Geschichte der Pharmazie)",10
2350,42416,"Rebel",10
2350,41833,"The Crow : The Lazarus Heart",10
2350,26232,"Priestess Of Avalon",10
2351,15334,"How to Make Your Life Easier at Work",3
2351,2845,"A Solitary Blue (Point)",3
2351,1366,"Bronze Mirror",3
2351,9717,"EATING CHINESE FOOD NAKED : A NOVEL",2
2351,23475,"You Just Don't Understand: Women and Men in Conversation",2
2352,82601,"The Vampire Hunter's Handbook (Field Guides to the Paranormal)",1
2353,67423,"Covenant of the Flame",3
2353,110194,"Butcher's Broom",2
2353,42520,"Love for Lydia",2
2353,44783,"The Scorpion King: A Novel",2
2353,110193,"The Chains of Sarai Stone (Thorndike Large Print Western Series)",2
2354,422,"Mawrdew Czgowchwz (New York Review Books Classics)",1
2354,111994,"Death in Lacquer Red: A Hilda Johansson Mystery (Walker Mysteries)",1
2354,3952,"Walt Disney's the Jungle Book: Illustrated Classic",1
2354,16445,"Floating Dragon",1
2354,111992,"Take the Measure of the Man: An American Success Story",1
2356,10519,"The Boxcar Children (Boxcar Children, No 1)",2
2356,2592,"Pozo y El Pendulo y Otras Historias Espeluzna",1
2356,1315,"The Family Orchard",1
2356,16592,"Greenmagic",1
2356,23674,"Environmental Science: Sustaining the Earth (Wadsworth Biology Series)",1
2357,10419,"Apprenticeship of Duddy Kravitz",2
2357,2845,"A Solitary Blue (Point)",1
2357,3810,"Required Reading: Why Our American Classics Matter Now",1
2357,11166,"Baby Plays (Collins Baby and Toddler Series)",1
2357,25734,"Aunt Dimity Takes a Holiday",1
2359,8873,"Return to Little Hills (Harlequin Superromance)",6
2359,43799,"The Ninja",4
2359,116291,"Twenty One Days To Stop Smoking",4
2359,116290,"Stefan Martinez.",4
2359,46359,"Chloe in the Know",4
2360,10425,"The Cloud Sketcher: A Novel",4
2360,10421,"Peter Pan (Signet Classics)",4
2360,10420,"The Vile Village (A Series of Unfortunate Events, Book 7)",4
2360,10419,"Apprenticeship of Duddy Kravitz",4
2360,10409,"Tuxedo Park : A Wall Street Tycoon and the Secret Palace of Science That Changed the Course of World War II",4
2361,31006,"Oktober",1
2361,2446,"The Pelican Brief",1
2361,2032,"The Homing",1
2361,15651,""Les Orientales",1
2361,8849,"Raw Deal: Horrible and Ironic Stories of Forgotten Americans",1
2362,3556,"The Damned Don't Drown: The Sinking of the Wilhelm Gustloff (Bluejacket Books)",1
2363,92929,"Local Anaesthetic",1
2363,30495,"American Vampires: Fans, Victims, & Practitioners",1
2365,47372,"Second Chances",4
2365,16484,"MEDICAL CTR MURDR (A Whodunit? Mystery Vol 2)",4
2365,47373,"The Drifter (Harlequin Historical, No. 605)",3
2365,47370,"A Scandalous Lady",3
2365,16671,"The Rainbow (Signet Classic)",3
2369,21063,"Death at Every Stop: The True Story of Alleged Gay Serial Killer Andrew Cunanan the Man Accused of Murdering Designer Versace (St. Martin's True Crime Library)",2
2369,21064,"Like Mother, Like Son (Like Mother Like Son)",2
2369,21062,"Secret's Shadow: The First Cassidy McCabe Mystery (The First Cassidy Mccabe Mystery)",2
2369,108589,"Science of the X-Men",2
2369,108588,"Rangers of the Lone Star",2
2370,49236,"September",2
2370,9917,"Love, Again",2
2370,16262,"Death Merchants  (Executioner 293)",1
2370,17824,"Beltenebros (Biblioteca breve)",1
2370,38474,"Winnie-The-Pooh's Opposites",1
2371,20279,"Coming Home",3
2371,8623,"Die Hexe und die Heilige.",3
2371,8624,"Girlfriend in a Coma",2
2371,8513,"Von Zeit zu Zeit. Die Vergangenheit ist nur einen Schritt entfernt.",2
2371,3231,"Personal History",2
2374,18238,"On Wings Of Magic",2
2374,37902,"The Country Diary of an Edwardian Lady: A Facsimile Reproduction of a Naturalist's Diary for the Year 1906",2
2374,24103,"Die Namen.",1
2374,11767,"Novocento, Un Monologo",1
2374,449,"You Can Surf the Net: Your Guide to the World of the Internet",1
2375,15197,"Auch Engel mÃ?Â¶gen's heiÃ?Â?.",10
2375,64902,"Secret Obsession (Top Author/Sins) (Harlequin Presents, No 1816)",10
2375,120021,"Painted By The Sun",10
2375,11704,"The Red Room",10
2375,14477,"The Judas Cross",3
2376,12866,"Zuckerman Bound",10
2376,12860,"Cass Timberlane",10
2376,12858,"Dialogues of Plato (Enriched Classics)",10
2376,12857,"Ibsen: Four Major Plays (Great Translations for Actors)",10
2376,12856,"One Fat Englishman",10
2377,30947,"What's Eating Gilbert Grape",1
2377,17694,"The Shining",1
2377,2235,"Chapterhouse Dune (Dune Chronicles, Book 6)",1
2377,105667,"The Last of the Mohicans (Scribner's Illustrated Classics)",1
2379,59047,"Forever My Love: The Avon Romance",2
2379,103793,"Season of Innocents",2
2379,29978,"David Copperfield (Bantam Classics)",2
2379,11247,"The World from Italy: Football, Food and Politics",1
2379,110461,"Diane: Twin Peaks Tapes of Agent Cooper",1
2382,113842,"The Prophet",10
2382,113818,"Ultimate X-Men",10
2382,113810,"Kamusi ya ndege wa Tanzania =: A glossary of birds of Tanzania",10
2382,61736,"Hullabaloo In the Guava Orchard",10
2382,48373,"The Reader's Companion: A Book Lover's Guide to the Most Important Books in Every Field of Knowledge As Chosen by the Experts",10
2383,10227,"Dark Universe",3
2383,29991,"Sacrament",2
2383,29989,"The Woman Within: Daily Devotions for Women in Recovery (Serenity Meditation Series)",2
2383,29981,"The Aviators (Brotherhood of War)",2
2383,29968,"Angelica: A Novel of Samaria",2
2384,16172,"Usborne Living World Encyclopedia (Usborne Encyclopedia)",2
2384,19136,"The Last Lone Inventor: A Tale of Genius, Deceit, and the Birth of Television",2
2384,62724,"Mother of Winter (Darwath)",2
2384,62722,"101 Training Tips for Your Cat",2
2384,62721,"Jackal Helix (Global 2000)",2
2385,33308,"The War of the Lance (Dragonlance Tales Vol. 6)",3
2385,2837,"In Praise of Cats",3
2385,125096,"Five Red Herrings",3
2385,37445,"Cooking With Pooh: Yummy Tummy Cookie Cutter Treats : Cookie Cutters (The New Adventures of Winnie the Pooh)",3
2385,63912,"The Secret of Letting Go",2
2387,401,"Alice's Adventures in Wonderland and Through the Looking Glass",7
2387,399,"Santa Brought A Son : Marrying The Boss's Daughter (Silhouette Romance, 1698)",6
2387,42588,"The best of British cooking",1
2387,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",1
2387,42578,"A Picture Guide to Chess",1
2390,22162,"Mondnacht.",7
2390,20506,"Encyclopedia Brown and the Case of Pablo's Nose (Encyclopedia Brown (Paperback))",7
2390,109333,"Why Bother?: Getting a Life in a Locked-Down Land",7
2390,11162,"Babe Dressing",7
2390,3906,"Josephine Cox",7
2391,2845,"A Solitary Blue (Point)",1
2391,10219,"Pegasus in Space",1
2391,11724,"Paradise Lost: A Novel of Suspense",1
2391,69767,"Cardinal Rules",1
2392,3983,"Mates, Dates, and Designer Divas (Mates, Dates)",10
2392,1512,"The Hours : A Novel",10
2392,1336,"Summer Light",10
2392,14204,"Some Can Whistle",10
2392,12471,"Chrome Circle",10
2393,9543,"Doomsday Book",10
2393,9497,"Taking A Chance  (Under One Roof)",10
2393,9496,"The Healer  (Deep in the Heart)",10
2393,530,"Turn of the Screw and Short N",10
2393,85,"Decipher",10
2394,63162,"Basic Kafka",3
2394,63163,"The Rings of Saturn (Time Machine No 6)",2
2394,63161,"The Great Escape (Real Life Gamebooks)",2
2394,15053,"Tiempo De Silencio",2
2394,27941,"Kwanzaa Kids (Lift the Flap Book (Puffin Books).)",2
2395,1039,"One Brick Shy",10
2395,28697,"The Wolf Hunt",10
2395,14672,"Zuleika Dobson (Penguin Modern Classics)",10
2395,30370,"Estate Dream Homes: 152 Plans of Unsurpassed Luxury",10
2395,28698,"Unchained Melanie",10
2397,18990,"The secret city under the sea (Disney's duck tales)",3
2397,24130,"A Deceptive Clarity",3
2397,8865,"Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel",2
2397,75154,"Freedom's Challenge",2
2397,3226,"Das Superwieb",2
2398,87902,"Restoring Intimacy: The Patient's Guide to Maintaining Relationships During Depression",10
2398,9615,"Celestial Navigation",10
2398,1372,"Unassigned Territory",10
2398,87900,"The List of 7: A Novel",10
2398,87905,"History's Mysteries: The Dead, the Doomed, and the Buried (History Channel, the)",10
2399,25456,"Hallo Mister Gott, hier spricht Anna.",10
2399,25413,"Prince Caspian : The Return to Narnia (Narnia)",10
2399,25343,"Slam Dunk",10
2399,25329,"X/1999, Vol. 2: Overture",10
2399,25328,"Rave Master, Book 1",10
2400,13179,"The Cobra Event",2
2400,12527,"Operation Rainbow.",2
2400,25794,"A Minnesota Book of Days (And a Few Nights)",2
2400,85764,"New Windmills: Misfits (New Windmills)",2
2400,10442,"Harry Potter and the Chamber of Secrets (Book 2)",1
2401,1366,"Bronze Mirror",10
2402,20796,"We Don't Die: George Anderson's Conversations With the Other Side",4
2402,20797,"A Fool for Murder: A Mystery",3
2402,69694,"Lust for Life",3
2402,35681,"Dereliction of Duty : Johnson, McNamara, the Joint Chiefs of Staff, and the Lies That Led to Vietnam",3
2402,29586,"Ideology and Utopia: An Introduction to the SOCIOLOGY (740) of Knowledge",3
2404,18290,"BAD DREAMS (FEAR STREET ) : BAD DREAMS",2
2404,33457,"A Thousand Paths to a Peaceful Life (Thousand Paths)",1
2404,29226,"The Book of the Beast: The Secret Books of Paradys II (Paradys Tetralogy/Tanith Lee, 2)",1
2404,10580,"Lost Nation",1
2404,31959,"The Last Housewife: A Suburban Detective Mystery (Suburban Detective Mysteries)",1
2405,41632,"Blue Light",1
2405,16855,"Shadow Watch (Tom Clancy's Power Plays (Paperback))",1
2405,52702,"Learning by heart: AIDS and schoolchildren in America's communities",1
2405,52698,"Hometowns: Gay Men Write About Where They Belong",1
2405,52697,"Wonder Bread and Ecstasy: The Life and Death of Joey Stefano",1
2406,114348,"Love In the Ruins",4
2406,77674,"Courtney's Cowboy",4
2406,25045,"Pride's Passion (Avon Romance Series)",3
2406,529,"The Blue Last: A Richard Jury Mystery (Richard Jury Mysteries (Paperback))",2
2406,112652,"Escape the coming night",2
2408,25139,"The dog crisis",10
2408,528,"Light a Penny Candle",9
2408,25067,"Hiroshima Joe",8
2408,25063,"Hold Your Horses: Nuggets of Truth for People Who Love Horses...No Matter What",8
2408,20953,"Tales of the Flying Mountains",4
2411,9491,"Pretend You Don't See Her",2
2411,101550,"A Haunt of Murder",2
2411,101537,"A Scattering of Jades",2
2411,101536,"Dark Lord of Derkholm",2
2411,98945,"Le Morte d'Arthur (Modern Library (Paperback))",2
2414,11949,"Death in Holy Orders : An Adam Dalgliesh Mystery",2
2415,15402,"Contes de fÃ?Â©es Ã?Â  l'usage des moyennes personnes",6
2415,15396,"Els conys saborosos (Tros de paper)",5
2415,2032,"The Homing",5
2415,92167,"The Look: Nina Blanchard and Peter Barsocchini",5
2415,15399,"TrÃ­ptics (El BalancÃ­)",5
2418,31995,"Mistress And Mother (Harlequin Presents, No 1937)",5
2418,20953,"Tales of the Flying Mountains",3
2418,20951,"Gifts from Nature",3
2418,20942,"EAGLES GIFT",3
2418,20938,"Voyage of the Storm",3
2420,10055,"Weddings",2
2420,108034,"The Castle Murder",2
2420,89376,"The Parrot's Lament : And Other True Tales of Animal Intrigue, Intelligence, and Ingenuity",2
2420,179,"Der KÃ?Â¶nig in Gelb.",1
2420,103056,"SIX MINUTES A DAY TO PERFECT SPELLING",1
2422,13100,"Cannery Row",2
2422,19921,"Madcap Heiress (Harlequin Love & Laughter, No 8)",2
2422,53900,"The Best American Mystery Stories 1999 (Serial)",1
2422,17389,"The Ladies Farm: A Novel",1
2422,1672,"Popcorn",1
2423,2293,"Pigs in Heaven",2
2423,77445,"Two of a Kind #14: Bye-bye Boyfriend (Two of a Kind, 14)",1
2423,77441,"Rope: The Twisted Life and Crimes of Harvey Glatman",1
2423,17864,"A Gathering of Gargoyles: The Darkangel Trilogy, Volume II",1
2423,3767,"Stranger Strg Lnd",1
2424,2254,"The Dragon Reborn (The Wheel of Time, Book 3)",3
2424,11224,"Red Pony",3
2424,1488,"Othello (3rd Series)",3
2424,129425,"Lava: A Novel",2
2424,129418,"Antrax (The Voyage of the Jerle Shannara, Book 2)",2
2426,16577,"All Fall Down",1
2426,2209,"Chicken Soup for the College Soul : Inspiring and Humorous Stories for College Students (Chicken Soup for the Soul)",1
2426,2207,"Shadow of the Hegemon",1
2426,118650,"Widows",1
2426,2208,"April Fool Dead: A Death on Demand Mystery",1
2427,22552,"WISHES",1
2427,96126,"Bonobo: The Forgotten Ape",1
2428,115769,"The Kagonesti (Dragonlance Lost Histories, Vol. 1)",10
2428,115761,"Transforming Anger: The HeartMath Solution for Letting Go of Rage, Frustration, and Irritation",10
2428,115746,"Luchtballonnen boven de snelweg :",10
2428,115745,"Without Blood",10
2428,115738,"All the Days After Sunday (Serenade/Saga)",10
2429,12993,"Stage Costume Step-By-Step: The Complete Guide to Designing and Making Stage Costumes for All Major Drama Periods and Genres from Classical Through the Twentieth Century",10
2429,12991,"Make Your Own Patterns: An Easy Step-By-Step Guide To Making Over 60 Patterns",10
2429,12988,"101 Corporate Haiku",10
2429,12983,"Noah's Garden: Restoring the Ecology of Our Own Back Yards",10
2429,12974,"Secuestro En Nueva York",10
2430,2544,"In the Cut",10
2430,92718,"Nackte Angst.",10
2430,92714,"Call to Connection : Bringing Sacred Tribal Values into Modern Life",10
2430,75743,"Marmalade's Snowy Day",10
2430,92720,"On Women Turning Fifty : Celebrating Mid-Life Discoveries",10
2431,70515,"Frisco's Kid",10
2431,60852,"Kids Create!: Art & Craft Experiences for 3- To 9-Year Olds (Kids Can)",10
2431,70517,"Fiancee By Mistake (Harlequin Presents, 2150)",10
2431,44776,"New Introductory Lectures on Psychoanalysis",10
2431,70513,"Clifford's Family",10
2432,43559,"Alternate Heroes (What Might Have Been, Vol 2)",9
2432,642,"Rainbow the Stormy Life of Judy Garland",3
2432,32698,"My Sister the Moon",3
2432,16506,"Runes",3
2432,11092,"BODY FARM",3
2433,110750,"This Promised Land",10
2433,110752,"Little Women",10
2433,42245,"Richard Branson: The Authorized Biography",10
2433,110746,"The Builders (Open Door Series)",8
2433,59085,"The Atlas of Islam: People, Daily Life and Traditions",8
2434,84094,"Moral Vision: An Introduction to Ethics",10
2435,16075,"Can't Buy My Love: How Advertising Changes the Way We Think and Feel",2
2436,27511,"Lords of the Middle Dark (Rings of the Master, Book 1)",10
2436,27468,"Charlottes Web Special Read Along Edition",10
2436,2630,"Falcon",10
2436,530,"Turn of the Screw and Short N",10
2436,27470,"Cold Company: An Alaska Mystery",10
2438,11182,"10th Grade : A Novel",10
2438,10419,"Apprenticeship of Duddy Kravitz",10
2438,5996,"Disappearing Floor (Hardy Boys Mystery Stories)",10
2438,617,"The Diary of Jack the Ripper/the Discovery, the Investigation, the Debate",10
2438,875,"I Hadn't Meant to Tell You This",10
2439,642,"Rainbow the Stormy Life of Judy Garland",4
2439,31218,"Deep Trouble (Goosebumps Series)",3
2439,23298,"No Angels: Women Who Commit Violence",3
2439,19642,"Griffin & Sabine: An Extraordinary Correspondence",3
2439,12524,"Off the Map: The Curious Histories of Place-Names",3
2443,449,"You Can Surf the Net: Your Guide to the World of the Internet",2
2443,798,"Shattered Uk",2
2443,31907,"Fit For A King (Mira)",2
2443,42915,"Time Out Edinburgh: Glasgow, Lothian & Fife (1st Edition)",2
2443,2833,"The Simple Art of Murder (Vintage Crime)",1
2444,131249,"Pur. Die Bar- Anthologie.",10
2444,131248,"Her Mothr's Daugh-O M",10
2444,130595,"The Good, the Plaid & the Bogey: A Glossary of Golfing Terms (Shoebox Greetings Book)",10
2444,43591,"Colorado (Ross, Dana Fuller. Wagons West, V. 7.)",10
2449,64272,"Here All Dwell Free: Stories to Heal the Wounded Feminine",2
2449,11462,"LA Muerte Del Decano",1
2449,864,"The Space Merchants",1
2449,42879,"Berlitz Travel Guides: Prague (Berlitz Pocket Travel Guides)",1
